Date,Committee,Hearing Title,Time,Link,Hour,Code
"Wednesday, May 8, 2019",Committee on Veterans Affairs,"A.N.S. to H.R. 299 the Blue Water Navy Vietnam Veterans Act of 2019; A.N.S. to H.R. 2385 to permit the Secretary of Veterans Affairs to establish a grant program to conduct cemetery research and produce educational materials for the Veterans Legacy Program; A.N.S. to H.R. 1988 the Protect Affordable Mortgages for Veterans Act; A.N.S. to H.R. 2372 Veterans  Care Quality Transparency Act; A.N.S. to H.R. 2340 FIGHT Veteran Suicides Act; A.N.S. to H.R. 2359 Whole Veteran Act; H.R. 2333 Support for Suicide Prevention Coordinators Act;H.R. 2045, as amended the VET OPP Act; H.R.1200 the Veterans  Compensation Cost-of-Living Adjustment Act; H.R. 1199 The VA Website Accessibility ActH.R. 95 the Homeless Veteran Families Act; H.R. 2109 the BRAVE Act; H.R. 2196 to amend title 38, United States Code, to reduce the credit hour requirement for the Edith Nourse Rogers STEM Scholarship program of the Department of Veterans Affairs; H.R. 2326, as amended the Navy SEAL Chief Petty Officer William Bill Mulder (Ret.) Transition Improvement Act of 2019; H.R. 2398 the Veteran HOUSE Act; H.R. 2399 the Home for Our Heroes Act of 2019;H.R. 1812 Vet Center Eligibility Expansion Act",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109448,10,VR00
"Wednesday, May 8, 2019",Subcommittee on Environment and Climate Change (Committee on Energy and Commerce),Ban Asbestos Now: Taking Action to Save Lives and Livelihoods,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109414,10,IF18
"Wednesday, May 8, 2019",Committee on Homeland Security,Confronting the Rise of Domestic Terrorism in the Homeland,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109406,10,HM00
"Wednesday, May 8, 2019",Committee on Ways and Means,Paid Family and Medical Leave: Helping Workers and Employers Succeed,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109407,10,WM00
"Wednesday, May 8, 2019",Committee on Small Business,Honoring the Nation s Small Business Heroes,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109411,10,SM00
"Wednesday, May 8, 2019",Committee on Education and Labor,"H.R. 2480, Stronger Child Abuse Prevention and Treatment Act",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109452,10,ED00
"Wednesday, May 8, 2019",Committee on Appropriations,"FY2020 Labor, Health and Human Services, Education, and Related Agencies",10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109441,10,AP00
"Wednesday, May 8, 2019",Subcommittee on Consumer Protection and Commerce (Committee on Energy and Commerce), Oversight of the Federal Trade Commission: Strengthening Protections for Americans  Privacy and Data Security ,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109415,10,IF17
"Wednesday, May 8, 2019","Subcommittee on Middle East, North Africa and International Terrorism (Committee on Foreign Affairs)",Opportunities and Challenges in U.S. Relations with the Gulf States,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109447,13,FA13
"Wednesday, May 8, 2019","Subcommittee on Asia, the Pacific and Nonproliferation (Committee on Foreign Affairs)",China s Growing Influence in Asia and the United States,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109458,14,FA05
"Wednesday, May 8, 2019",Committee on Financial Services,Various Measures,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109449,14,BA00
"Wednesday, May 8, 2019",Subcommittee on Strategic Forces (Committee on Armed Services),FY20 Priorities For Missile Defense and Missile Defeat Programs,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109409,14,AS29
"Wednesday, May 8, 2019",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure), The Cost of Doing Nothing: Maritime Infrastructure Vulnerabilities in an Emerging Arctic. ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109413,14,PW07
"Wednesday, May 8, 2019",Subcommittee on National Security (Committee on Oversight and Reform),Veteran and Active-Duty Military Suicides,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109420,14,GO06
"Wednesday, May 8, 2019","Subcommittee on Health, Employment, Labor, and Pensions (Committee on Education and Labor)", The Protecting the Right to Organize Act: Deterring Unfair Labor Practices.,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109412,14,ED02
"Wednesday, May 8, 2019","Subcommittee on Space and Aeronautics (Committee on Science, Space, and Technology)",Keeping Our Sights on Mars: A Review of NASA s Deep Space Exploration Programs and Lunar Proposal,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109444,14,SY16
"Wednesday, May 8, 2019",Committee on House Administration,Election Security,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109410,14,HA00
"Thursday, May 9, 2019",Subcommittee on Defense Intelligence and Warfighter Support (Permanent Select Committee on Intelligence),Fiscal Year 2020 Defense Intelligence Agency and Military Services Budget Request (Closed),9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109405,9,IG06
"Thursday, May 9, 2019","Subcommittee on National Parks, Forests, and Public Lands (Committee on Natural Resources)",Wildfire Resilient Communities,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109431,10,II10
"Thursday, May 9, 2019","Subcommittee on Europe, Eurasia, Energy and the Environment (Committee on Foreign Affairs)",China s Expanding Influence in Europe and Eurasia,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109430,10,FA14
"Thursday, May 9, 2019","Subcommittee on Emergency Preparedness, Response, and Recovery (Committee on Homeland Security)",FEMA Contracting:  Reviewing Lessons Learned from Past Disasters to Improve Preparedness,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109429,10,HM12
"Thursday, May 9, 2019","Subcommittee on Western Hemisphere, Civilian Security and Trade (Committee on Foreign Affairs)",Dollar Diplomacy or Debt Trap? Examining China s Role in the Western Hemisphere,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109459,10,FA07
"Thursday, May 9, 2019","Committee on Science, Space, and Technology",Achieving the Promise of a Diverse STEM Workforce,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109445,10,SY00
"Thursday, May 9, 2019",Subcommittee on Health (Committee on Energy and Commerce),Lowering Prescription Drug Prices: Deconstructing the Drug Supply Chain,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109436,10,IF14
"Thursday, May 9, 2019",Committee on Ways and Means,Understanding the Tax Gap and Taxpayer Noncompliance,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109427,10,WM00
"Thursday, May 9, 2019",Subcommittee on Energy and Mineral Resources (Committee on Natural Resources),The Long Overdue Need to Reform the Mining Law of 1872,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109423,10,II06
"Thursday, May 9, 2019",Subcommittee on Innovation and Workforce Development (Committee on Small Business),The Digital Ecosystem: New Paths to Entrepreneurship,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109422,10,SM26
"Thursday, May 9, 2019",Subcommittee on Economic Opportunity (Committee on Veterans Affairs),Examining Ongoing Forever GI Bill Implementation Efforts,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109397,10,VR10
"Thursday, May 9, 2019",Subcommittee on General Farm Commodities and Risk Management (Committee on Agriculture),Reviewing the State of the Farm Economy,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109416,10,AG16
"Thursday, May 9, 2019",Subcommittee on Energy (Committee on Energy and Commerce),The Fiscal Year 2020 DOE Budget,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109433,10,IF03
"Thursday, May 9, 2019",Subcommittee on Higher Education and Workforce Investment (Committee on Education and Labor), The Cost of Non-Completion: Improving Student Outcomes in Higher Education.,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109425,10,ED13
"Thursday, May 9, 2019",Committee on Appropriations,FY2020 Legislative Branch and Military Construction and Veterans Affairs,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109454,10,AP00
"Thursday, May 9, 2019",Committee on Oversight and Reform,"The Trump Administration s Response to the Drug Crisis, Part II",11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109435,11,GO00
"Thursday, May 9, 2019","Subcommittee on Middle East, North Africa and International Terrorism (Committee on Foreign Affairs)",Chinese and Russian Influence in the Middle East,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109455,13,FA13
"Thursday, May 9, 2019","Subcommittee on Courts, Intellectual Property, and the Internet (Committee on the Judiciary)",Oversight of the U.S. Patent and Trademark Office,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109428,14,JU03
"Thursday, May 9, 2019","Subcommittee on Border Security, Facilitation, and Operations (Committee on Homeland Security)"," A Review of the FY 2020 Budget Request for U.S. Customs and Border Protection, U.S. Immigration and Customs Enforcement, and U.S. Citizenship and Immigration Services ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109434,14,HM11
"Thursday, May 9, 2019",Subcommittee on Readiness (Committee on Armed Services),Fiscal Year 2020 Budget Request for Military Readiness,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109419,14,AS03
"Friday, May 10, 2019","Subcommittee on State, Foreign Operations, and Related Programs (Committee on Appropriations)","FY2020 Department of State, Foreign Operations, and Related Programs Subcommittee",8:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109464,8,AP04
"Friday, May 10, 2019",Select Committee on the Modernization of Congress,Opening up the Process: Recommendations for Making Legislative Information More Transparent,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109468,9,MH00
"Monday, May 13, 2019",Subcommittee on Elections (Committee on House Administration),Voting Rights and Election Administration in Alabama,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109456,14,HA08
"Tuesday, May 14, 2019",Committee on Rules,H.R. 5 Equality Act; H.R. 312 Mashpee Wampanoag Tribe Reservation Reaffirmation Act; H.R. 987 Strengthening Health Care and Lowering Prescription Drug Costs Act,4:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109492,16,RU00
"Tuesday, May 14, 2019",Permanent Select Committee on Intelligence,Compartmented FY 2020 Budget Request (Closed),5:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109453,17,IG00
"Wednesday, May 15, 2019",Committee on the Judiciary,Executive Privilege and Congressional Oversight,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109481,10,JU00
"Wednesday, May 15, 2019",Subcommittee on Communications and Technology (Committee on Energy and Commerce),Accountability and Oversight of the Federal Communications Commission,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109479,10,IF16
"Wednesday, May 15, 2019",Committee on Oversight and Reform,"DOD Inspector General Report on Excess Profits by TransDigm Group, Inc.",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109477,10,GO00
"Wednesday, May 15, 2019",Committee on Homeland Security,"Markup of H.R. 542, (Miss. Rice) The  Supporting Research and Development for First Responders Act ; H.R. 1158, (Mr. McCaul) The  DHS Cyber Incident Response Team Act ;H.R. 2083, (Mr. Correa)  The Homeland Procurement Reform Act ;H.R. 2383, (Mrs. Demings) The   Secure Communities and Safe Schools Act ;H.R. 2476, (Mr. Thompson) The  Securing American Non-Profit Organizations Against Terrorism Act ;H.R. 2539 (Ms. Barrag??n) The  Strengthening Local Transportation Security Capabilities Act of 2019 ;H.R.2589, (Mr. Green of Tennessee) The  Unifying DHS Intelligence Enterprise Act ;H.R. 2590, (Mr. Katko) The  DHS Overseas Personnel Enhancement Act of 2019 ;H.R. 2609, (Mr. Crenshaw) The  DHS Acquisition Review Board Act of 2019 ;H.R. 2621, (Mr. Rose) The  Homeland Security Assessment of Terrorists  Use of Ghost Guns Act .",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109488,10,HM00
"Wednesday, June 19, 2019",Subcommittee on Economic Opportunity (Committee on Veterans Affairs),Examining Mid-Semester School Closures Impact on Student Veterans,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109460,10,VR10
"Wednesday, May 15, 2019","Subcommittee on Investor Protection, Entrepreneurship, and Capital Markets (Committee on Financial Services)",Promoting Economic Growth: A Review of Proposals to Strengthen the Rights and Protections for Workers,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109493,10,BA16
"Wednesday, May 15, 2019",Subcommittee on Defense (Committee on Appropriations),FY 2020 Defense Subcommittee Markup [Closed],10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109491,10,AP02
"Wednesday, May 15, 2019",Subcommittee on Aviation (Committee on Transportation and Infrastructure),Status of the Boeing 7373 MAX,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109418,10,PW05
"Wednesday, May 15, 2019",Subcommittee on Conservation and Forestry (Committee on Agriculture),To Review USDA Farm Bill Conservation Programs,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109471,10,AG15
"Wednesday, May 15, 2019","Subcommittee on Energy (Committee on Science, Space, and Technology)",Advancing the Next Generation of Solar and Wind Energy Technologies,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109465,10,SY20
"Wednesday, May 15, 2019",Committee on the Budget,Keeping Our Promise to America s Seniors: Retirement Security in the 21st Century,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109469,10,BU00
"Wednesday, May 15, 2019",Committee on Ways and Means,The Economic and Health Consequences of Climate Change,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109473,10,WM00
"Wednesday, May 15, 2019",Committee on Natural Resources, U.S. Department of the Interior Budget and Policy Priorities for FY 2020. ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109470,10,II00
"Wednesday, May 15, 2019",Subcommittee on Civil Rights and Human Services (Committee on Education and Labor),Examining the Older Americans Act: Promoting Independence and Dignity for Older Americans.,10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=109475,10,ED07
